type,peak
A,0.088308
C,0.085553
A,0.087980
C,0.087980
A,0.075335
C,0.075335
A,0.072344
C,0.072344
A,0.079555
C,0.079555
A,0.069940
C,0.069940
A,0.074904
C,0.074904
A,0.063762
C,0.063762
A,0.072764
C,0.072764
A,0.069817
C,0.069817
A,0.076218
C,0.076218
A,0.072470
C,0.072470
A,0.078501
C,0.078501
A,0.079640
C,0.079640
A,0.073139
C,0.073139
A,0.067387
C,0.067387
A,0.057626
C,0.057626
A,0.080127
C,0.080127
A,0.067119
C,0.067119
A,0.070064
C,0.070064
A,0.062291
C,0.062291
A,0.082788
C,0.082788
A,0.076214
C,0.076214
A,0.056971
C,0.056971
A,0.069383
C,0.069383
A,0.072606
C,0.072606
A,0.075780
C,0.075780
A,0.065707
C,0.065707
A,0.064962
C,0.064962
A,0.068533
C,0.068533
A,0.065224
C,0.051893
A,0.065941
C,0.065941
A,0.078259
C,0.078259
A,0.077887
C,0.077887
A,0.072417
C,0.072417
A,0.070000
C,0.070000
A,0.073201
C,0.073201
A,0.067723
C,0.067723
A,0.068300
C,0.068300
A,0.063453
C,0.063453
A,0.074800
C,0.074800
A,0.074809
C,0.074809
A,0.078118
C,0.078118
A,0.069364
C,0.069364
A,0.062378
C,0.062378
A,0.081494
C,0.081494
A,0.082714
C,0.082714
A,0.081269
C,0.081269
A,0.062692
C,0.062692
A,0.076050
C,0.076050
A,0.068935
C,0.068935
A,0.071148
C,0.071148
A,0.065743
C,0.065743
A,0.073457
C,0.073457
A,0.066123
C,0.066123
A,0.069017
C,0.069017
A,0.072995
C,0.072995
A,0.075491
C,0.075491
A,0.075322
C,0.075322
A,0.076137
C,0.076137
A,0.073982
C,0.073982
A,0.071246
C,0.071246
A,0.069102
C,0.069102
A,0.082470
C,0.082470
A,0.082256
C,0.082256
A,0.083336
C,0.083336
A,0.071600
C,0.071600
A,0.072066
C,0.072066
A,0.070732
C,0.070732
A,0.085280
C,0.085280
A,0.071944
C,0.071944
A,0.082364
C,0.082364
A,0.071537
C,0.071537
A,0.082703
C,0.082703
A,0.059332
C,0.058979
A,0.085606
C,0.085606
A,0.059580
C,0.059580
A,0.077712
C,0.077712
A,0.069509
C,0.069509
A,0.085535
C,0.085535
A,0.073259
C,0.073259
A,0.076155
C,0.076155
A,0.074846
C,0.074846
A,0.073311
C,0.073311
A,0.072324
C,0.072324
A,0.089189
C,0.089189
A,0.071819
C,0.071819
A,0.083852
C,0.083852
A,0.066184
C,0.066184
A,0.082977
C,0.082977
A,0.076003
C,0.076003
A,0.079152
C,0.079152
A,0.077959
C,0.077959
A,0.085765
C,0.085765
A,0.079757
C,0.079757
A,0.084871
C,0.084871
A,0.069971
C,0.069971
A,0.084000
C,0.084000
A,0.076064
C,0.076064
A,0.080991
C,0.080991
A,0.080196
C,0.080196
A,0.076948
C,0.076948
A,0.069766
C,0.069766
A,0.072389
C,0.072389
A,0.070857
C,0.070857
A,0.088109
C,0.088109
A,0.073673
C,0.073673
A,0.082263
C,0.082263
A,0.066114
C,0.066114
A,0.079478
C,0.079478
A,0.078809
C,0.078809
A,0.083737
C,0.083737
A,0.073504
C,0.073504
A,0.079296
C,0.079296
A,0.073281
C,0.073281
A,0.085575
C,0.085575
A,0.081611
C,0.081611
A,0.078196
C,0.078196
A,0.078689
C,0.078689
A,0.092540
C,0.092540
A,0.075697
C,0.075697
A,0.084908
C,0.084908
A,0.080153
C,0.080153
A,0.072994
C,0.072994
A,0.078997
C,0.078997
A,0.080406
C,0.080406
A,0.083035
C,0.083035
A,0.076018
C,0.076018
A,0.067607
C,0.067607
A,0.089315
C,0.089315
A,0.079053
C,0.079053
A,0.078456
C,0.078456
A,0.071498
C,0.071498
A,0.085342
C,0.085342
A,0.072884
C,0.072884
A,0.082584
C,0.082584
A,0.076085
C,0.076085
A,0.078334
C,0.078334
A,0.071865
C,0.071865
A,0.075898
C,0.075898
A,0.065180
C,0.065180
A,0.086702
C,0.086702
A,0.081165
C,0.081165
A,0.076568
C,0.076568
A,0.072296
C,0.072296
A,0.078064
C,0.078064
A,0.076930
C,0.076930
A,0.079300
C,0.079300
A,0.070011
C,0.070011
A,0.078598
C,0.078598
A,0.077702
C,0.077702
A,0.077977
C,0.077977
A,0.072950
C,0.072950
A,0.077218
C,0.077218
A,0.076614
C,0.076614
A,0.077726
C,0.077726
A,0.070084
C,0.070084
A,0.081884
C,0.081884
A,0.063137
C,0.058723
A,0.072011
C,0.072011
A,0.076413
C,0.076413
A,0.077860
C,0.077860
A,0.079185
C,0.079185
A,0.073492
C,0.073492
A,0.078986
C,0.078986
A,0.085048
C,0.085048
A,0.078825
C,0.078825
A,0.073184
C,0.073184
A,0.077926
C,0.077926
A,0.079243
C,0.079243
A,0.068962
C,0.068962
A,0.079598
C,0.079598
A,0.074875
C,0.074875
A,0.078526
C,0.078526
A,0.070030
C,0.070030
A,0.071364
C,0.071364
A,0.074518
C,0.074518
A,0.077171
C,0.077171
A,0.070733
C,0.070733
A,0.070267
C,0.070267
A,0.066222
C,0.066222
A,0.083472
C,0.083472
A,0.080926
C,0.080926
A,0.076821
C,0.076821
A,0.068019
C,0.068019
A,0.079509
C,0.079509
A,0.065285
C,0.065285
A,0.072373
C,0.072373
A,0.075613
C,0.075613
A,0.080764
C,0.080764
A,0.080819
C,0.080819
A,0.067902
C,0.067902
A,0.066091
C,0.066091
A,0.074783
C,0.074783
A,0.069532
C,0.069532
A,0.060919
C,0.060919
A,0.052090
C,0.052090
A,0.071666
C,0.071666
A,0.068765
C,0.068765
A,0.068690
C,0.068690
A,0.062822
C,0.062822
A,0.075877
C,0.075877
A,0.071851
C,0.071851
A,0.065017
C,0.065017
A,0.068106
C,0.068106
A,0.091307
C,0.091307
A,0.078559
C,0.078559
A,0.060462
C,0.060462
A,0.060936
C,0.060936
A,0.082572
C,0.082572
A,0.065879
C,0.065879
A,0.063451
C,0.063451
A,0.063706
C,0.063706
A,0.076961
C,0.076961
A,0.066651
C,0.066651
A,0.069560
C,0.069560
A,0.078625
C,0.078625
A,0.072342
C,0.072342
A,0.061145
C,0.061145
A,0.070883
C,0.070883
A,0.065380
C,0.065380
A,0.084500
C,0.084500
A,0.071968
C,0.071968
A,0.071458
C,0.071458
A,0.066049
C,0.066049
A,0.070553
C,0.070553
A,0.063362
C,0.063362
A,0.066518
C,0.066518
A,0.071434
C,0.071434
A,0.081066
C,0.081066
A,0.069997
C,0.069997
A,0.061355
C,0.061355
A,0.070143
C,0.070143
A,0.070080
C,0.070080
A,0.073252
C,0.073252
A,0.076814
C,0.076814
A,0.060405
C,0.060405
A,0.075421
C,0.075421
A,0.055993
C,0.055993
A,0.064957
C,0.064957
A,0.066445
C,0.066445
A,0.070880
C,0.070880
A,0.076256
C,0.076256
A,0.070650
C,0.070650
A,0.076064
C,0.076064
A,0.082997
C,0.082997
A,0.074963
C,0.074963
A,0.069744
C,0.069744
A,0.072476
C,0.072476
A,0.078438
C,0.078438
A,0.077344
C,0.077344
A,0.069845
C,0.069845
A,0.064811
C,0.060083
A,0.074756
C,0.074756
A,0.074192
C,0.074192
A,0.073549
C,0.073549
A,0.071169
C,0.071169
A,0.073114
C,0.073114
A,0.072251
C,0.072251
A,0.060218
C,0.060218
A,0.073509
C,0.073509
A,0.073117
C,0.073117
A,0.069508
C,0.069508
A,0.063133
C,0.063133
A,0.070057
C,0.070057
A,0.068490
C,0.068490
A,0.070074
C,0.070074
A,0.066357
C,0.066357
A,0.075588
C,0.075588
A,0.064904
C,0.064904
A,0.080649
C,0.080649
A,0.070225
C,0.070225
A,0.068490
C,0.068490
A,0.068625
C,0.068625
A,0.069232
C,0.069232
A,0.070708
C,0.070708
A,0.069399
C,0.069399
A,0.075377
C,0.075377
A,0.069013
C,0.069013
A,0.072130
C,0.072130
A,0.069068
C,0.069068
A,0.079534
C,0.079534
A,0.071408
C,0.071408
A,0.073322
C,0.073322
A,0.066427
C,0.066427
A,0.084012
C,0.084012
A,0.081019
C,0.081019
A,0.068812
C,0.068812
A,0.058807
C,0.058807
A,0.068425
C,0.068425
A,0.059282
C,0.059282
A,0.066760
C,0.066760
A,0.068117
C,0.068117
A,0.085664
C,0.085664
A,0.057360
C,0.057360
A,0.073496
C,0.073496
A,0.063842
C,0.063842
A,0.076678
C,0.076678
A,0.067483
C,0.067483
A,0.078798
C,0.078798
A,0.081286
C,0.081286
A,0.084768
C,0.084768
A,0.067963
C,0.067963
A,0.074911
C,0.074911
A,0.078698
C,0.078698
A,0.077289
C,0.077289
A,0.071345
C,0.071345
A,0.071855
C,0.071855
A,0.081359
C,0.081359
A,0.073311
C,0.073311
A,0.063689
C,0.063689
A,0.081556
C,0.081556
A,0.069228
C,0.069228
A,0.087199
C,0.087199
A,0.072432
C,0.072432
A,0.077418
C,0.077418
A,0.076361
C,0.076361
A,0.083901
C,0.083901
A,0.067010
C,0.067010
A,0.066762
C,0.066762
A,0.080360
C,0.080360
A,0.090324
C,0.090324
A,0.070599
C,0.070599
A,0.074358
C,0.074358
A,0.071331
C,0.071331
A,0.089535
C,0.089535
A,0.071412
C,0.071412
A,0.072550
C,0.072550
A,0.075725
C,0.075725
A,0.078946
C,0.078946
A,0.070569
C,0.070569
A,0.078705
C,0.078705
A,0.081191
C,0.081191
A,0.087168
C,0.087168
A,0.080764
C,0.080764
A,0.077084
C,0.077084
A,0.081631
C,0.081631
A,0.082662
C,0.082662
A,0.066471
C,0.066471
A,0.076043
C,0.076043
A,0.069762
C,0.069762
A,0.080052
C,0.080052
A,0.078314
C,0.078314
A,0.082470
C,0.082470
A,0.072148
C,0.072148
A,0.078510
C,0.078510
A,0.064390
C,0.064390
A,0.079359
C,0.079359
A,0.073472
C,0.073472
A,0.081802
C,0.081802
A,0.075193
C,0.075193
A,0.079348
C,0.079348
A,0.079269
C,0.079269
A,0.083633
C,0.083633
A,0.074185
C,0.074185
A,0.078702
C,0.078702
A,0.070416
C,0.070416
A,0.080014
C,0.080014
A,0.068931
C,0.063430
A,0.084832
C,0.084832
A,0.061797
C,0.061797
A,0.087280
C,0.087280
A,0.073097
C,0.073097
A,0.074282
C,0.074282
A,0.083083
C,0.083083
A,0.084309
C,0.084309
A,0.079621
C,0.079621
A,0.088641
C,0.088641
A,0.078989
C,0.078989
A,0.087544
C,0.087544
A,0.087964
C,0.087964
A,0.087524
C,0.087524
A,0.067069
C,0.067069
A,0.083679
C,0.083679
A,0.072937
C,0.072937
A,0.072494
C,0.072494
A,0.078042
C,0.078042
A,0.079004
C,0.079004
A,0.073078
C,0.073078
A,0.067557
C,0.067557
A,0.066777
C,0.066777
A,0.088553
C,0.088553
A,0.077177
C,0.077177
A,0.078596
C,0.078596
A,0.084743
C,0.084743
A,0.077329
C,0.077329
A,0.075491
C,0.075491
A,0.075411
C,0.075411
A,0.066862
C,0.066862
A,0.086120
C,0.086120
A,0.078923
C,0.078923
A,0.070917
C,0.070917
A,0.068451
C,0.068451
A,0.088991
C,0.088991
A,0.065934
C,0.065934
A,0.077869
C,0.077869
A,0.066497
C,0.066497
A,0.079892
C,0.079892
A,0.082447
C,0.082447
A,0.082750
C,0.082750
A,0.060755
C,0.060755
A,0.079449
C,0.079449
A,0.071725
C,0.071725
A,0.081105
C,0.081105
A,0.079936
C,0.079936
A,0.083133
C,0.083133
A,0.072428
C,0.072428
A,0.080687
C,0.080687
A,0.065842
C,0.065842
A,0.080793
C,0.080793
A,0.076758
C,0.076758
A,0.077704
C,0.077704
A,0.074862
C,0.074862
A,0.084111
C,0.084111
A,0.077101
C,0.077101
A,0.077202
C,0.077202
A,0.070982
C,0.070982
A,0.088745
C,0.088745
A,0.084664
C,0.084664
A,0.083167
C,0.083167
A,0.077399
C,0.077399
A,0.078732
C,0.078732
A,0.073497
C,0.073497
A,0.078135
C,0.078135
A,0.069044
C,0.069044
A,0.076780
C,0.076780
A,0.080961
C,0.080961
A,0.068503
C,0.068503
A,0.073858
C,0.073858
A,0.078006
C,0.078006
A,0.064752
C,0.064752
A,0.074022
C,0.074022
A,0.076061
C,0.076061
A,0.073441
C,0.073441
A,0.076441
C,0.076441
A,0.079203
C,0.079203
A,0.066659
C,0.066659
A,0.074000
C,0.074000
A,0.056817
C,0.056817
A,0.060108
C,0.060108
A,0.077141
C,0.077141
A,0.075247
C,0.075247
A,0.079823
C,0.079823
A,0.074806
C,0.074806
A,0.064383
C,0.064383
A,0.083808
C,0.083808
A,0.075627
C,0.075627
A,0.070012
C,0.070012
A,0.060105
C,0.060105
A,0.071303
C,0.071303
A,0.071591
C,0.071591
A,0.071255
C,0.071255
A,0.061418
C,0.061418
A,0.081062
C,0.081062
A,0.078712
C,0.078712
A,0.064540
C,0.064540
A,0.079793
C,0.079793
A,0.077546
C,0.077546
A,0.064933
C,0.064933
A,0.068572
C,0.068572
A,0.074022
C,0.074022
A,0.075385
C,0.075385
A,0.069054
C,0.069054
A,0.067462
C,0.067462
A,0.051469
C,0.051469
A,0.071839
C,0.071839
A,0.078312
C,0.078312
A,0.060058
C,0.060058
A,0.063905
C,0.063905
A,0.074593
C,0.074593
A,0.069259
C,0.069259
A,0.071687
C,0.071687
A,0.084995
C,0.084995
A,0.066295
C,0.066295
A,0.078277
C,0.078277
A,0.064025
C,0.064025
A,0.071553
C,0.071553
A,0.065871
C,0.065871
A,0.054291
C,0.054291
A,0.062296
C,0.062296
A,0.069073
C,0.069073
A,0.075888
C,0.075888
A,0.077442
C,0.077442
A,0.073538
C,0.073538
A,0.074556
C,0.074556
A,0.085391
C,0.085391
A,0.070954
C,0.070954
A,0.075627
C,0.075627
A,0.074110
C,0.074110
A,0.081908
C,0.081908
A,0.072128
C,0.072128
A,0.078475
C,0.078475
A,0.069848
C,0.069848
A,0.071277
C,0.071277
A,0.071413
C,0.071413
A,0.071654
C,0.071654
A,0.065790
C,0.065790
A,0.084392
C,0.084392
A,0.064056
C,0.064056
A,0.072133
C,0.072133
A,0.069338
C,0.069338
A,0.083143
C,0.083143
A,0.080384
C,0.080384
A,0.066198
C,0.066198
A,0.060363
C,0.060363
A,0.066128
C,0.066128
A,0.061111
C,0.061111
A,0.070817
C,0.070817
A,0.076411
C,0.076411
A,0.082077
C,0.082077
A,0.070078
C,0.070078
A,0.074466
C,0.074466
A,0.073735
C,0.073735
A,0.076389
C,0.076389
A,0.078584
C,0.078584
A,0.076273
C,0.076273
A,0.071264
C,0.071264
A,0.072999
C,0.072999
A,0.067399
C,0.067399
A,0.069345
C,0.069345
A,0.070681
C,0.070681
A,0.081817
C,0.081817
A,0.072508
C,0.072508
A,0.075768
C,0.075768
A,0.055130
C,0.055130
A,0.088883
C,0.088883
A,0.073701
C,0.073701
A,0.086347
C,0.086347
A,0.068643
C,0.068643
A,0.072645
C,0.072645
A,0.079501
C,0.079501
A,0.084352
C,0.084352
A,0.071656
C,0.071656
A,0.082845
C,0.082845
A,0.077435
C,0.077435
A,0.078550
C,0.078550
A,0.072099
C,0.072099
A,0.083806
C,0.083806
A,0.062117
C,0.062117
A,0.084300
C,0.084300
A,0.065262
C,0.065262
A,0.081531
C,0.081531
A,0.072200
C,0.072200
A,0.077018
C,0.077018
A,0.070293
C,0.070293
A,0.083858
C,0.083858
A,0.079162
C,0.079162
A,0.078538
C,0.078538
A,0.077868
C,0.077868
A,0.081532
C,0.081532
A,0.073702
C,0.073702
A,0.080655
C,0.080655
A,0.066314
C,0.066314
A,0.076037
C,0.076037
A,0.067337
C,0.067337
A,0.084142
C,0.084142
A,0.077688
C,0.077688
A,0.080914
C,0.080914
A,0.076282
C,0.076282
A,0.085675
C,0.085675
A,0.061348
C,0.060181
A,0.078808
C,0.078808
A,0.077840
C,0.077840
A,0.079809
C,0.079809
A,0.074100
C,0.074100
A,0.090229
C,0.090229
A,0.082613
C,0.082613
A,0.076228
C,0.076228
A,0.084239
C,0.084239
A,0.088400
C,0.088400
A,0.083775
C,0.083775
A,0.082394
C,0.082394
A,0.072196
C,0.072196
A,0.089587
C,0.089587
A,0.080553
C,0.080553
A,0.070833
C,0.070833
A,0.076169
C,0.076169
A,0.083544
C,0.083544
A,0.076196
C,0.076196
A,0.066707
C,0.066707
A,0.065513
C,0.065513
A,0.080627
C,0.080627
A,0.073628
C,0.073628
A,0.076514
C,0.076514
A,0.063749
C,0.062998
A,0.080690
C,0.080690
A,0.075369
C,0.075369
A,0.086839
C,0.086839
A,0.066399
C,0.066399
A,0.082094
C,0.082094
A,0.081669
C,0.081669
A,0.079107
C,0.079107
A,0.076496
C,0.076496
A,0.076071
C,0.076071
A,0.075149
C,0.075149
A,0.077850
C,0.077850
A,0.081461
C,0.081461
A,0.079576
C,0.079576
A,0.081223
C,0.081223
A,0.080076
C,0.080076
A,0.075392
C,0.075392
A,0.086661
C,0.086661
A,0.084620
C,0.084620
A,0.074209
C,0.074209
A,0.068646
C,0.068646
A,0.086291
C,0.086291
A,0.077292
C,0.077292
A,0.081876
C,0.081876
A,0.071676
C,0.071676
A,0.088259
C,0.088259
A,0.079057
C,0.079057
A,0.073791
C,0.073791
A,0.079332
C,0.079332
A,0.082628
C,0.082628
A,0.078654
C,0.078654
A,0.078032
C,0.078032
A,0.074606
C,0.074606
A,0.077389
C,0.077389
A,0.077831
C,0.077831
A,0.078332
C,0.078332
A,0.077547
C,0.077547
A,0.080662
C,0.080662
A,0.075300
C,0.075300
A,0.085521
C,0.085521
A,0.070855
C,0.070855
A,0.079574
C,0.079574
A,0.079012
C,0.079012
A,0.079905
C,0.079905
A,0.083089
C,0.083089
A,0.078476
C,0.078476
A,0.081063
C,0.081063
A,0.078891
C,0.078891
A,0.077670
C,0.077670
A,0.079737
C,0.079737
A,0.074565
C,0.074565
A,0.072659
C,0.072659
A,0.068664
C,0.068664
A,0.074874
C,0.074874
A,0.079214
C,0.079214
A,0.081260
C,0.081260
A,0.070018
C,0.070018
A,0.070053
C,0.070053
A,0.084345
C,0.084345
A,0.079765
C,0.079765
A,0.077190
C,0.077190
A,0.082918
C,0.082918
A,0.076430
C,0.076430
A,0.073731
C,0.073731
A,0.085250
C,0.085250
A,0.075325
C,0.075325
A,0.079816
C,0.079816
A,0.080122
C,0.080122
A,0.082414
C,0.082414
A,0.070916
C,0.070916
A,0.075875
C,0.075875
A,0.073121
C,0.073121
A,0.070418
C,0.070418
A,0.078339
C,0.078339
A,0.071130
C,0.071130
A,0.060261
C,0.060261
A,0.072534
C,0.072534
A,0.080992
C,0.080992
A,0.079918
C,0.079918
A,0.073990
C,0.073990
A,0.074241
C,0.074241
A,0.067484
C,0.067484
A,0.072209
C,0.072209
A,0.073804
C,0.073804
A,0.074463
C,0.074463
A,0.074635
C,0.074635
A,0.075218
C,0.075218
A,0.072530
C,0.072530
A,0.072775
C,0.072775
A,0.076034
C,0.076034
A,0.074941
C,0.074941
A,0.069819
C,0.069819
A,0.073947
C,0.073947
A,0.074163
C,0.074163
A,0.079147
C,0.079147
A,0.078359
C,0.078359
A,0.078730
C,0.078730
A,0.077725
C,0.077725
A,0.078394
C,0.078394
A,0.068267
C,0.068267
A,0.065546
C,0.065546
A,0.081031
C,0.081031
A,0.073943
C,0.073943
A,0.071990
C,0.071990
A,0.074204
C,0.074204
A,0.072294
C,0.072294
A,0.083408
C,0.083408
A,0.075941
C,0.075941
A,0.065541
C,0.065541
A,0.077825
C,0.077825
A,0.069245
C,0.069245
A,0.074301
C,0.074301
A,0.077135
C,0.077135
A,0.079955
C,0.079955
A,0.057141
C,0.057141
A,0.075989
C,0.075989
A,0.075311
C,0.075311
A,0.085134
C,0.085134
A,0.071581
C,0.070601
A,0.077900
C,0.077900
A,0.078353
C,0.078353
A,0.077093
C,0.077093
A,0.067658
C,0.066309
A,0.070025
C,0.070025
A,0.068007
C,0.068007
A,0.080744
C,0.080744
A,0.067856
C,0.067856
A,0.069033
C,0.069033
A,0.067803
C,0.067803
A,0.075280
C,0.075280
A,0.081357
C,0.081357
A,0.079727
C,0.079727
A,0.063794
C,0.063794
A,0.070225
C,0.070225
A,0.072269
C,0.072269
A,0.067552
C,0.067552
A,0.077005
C,0.077005
A,0.080031
C,0.080031
A,0.072956
C,0.072956
A,0.068215
C,0.068215
A,0.077532
C,0.077532
A,0.089266
C,0.089266
A,0.074922
C,0.074922
A,0.072173
C,0.072173
A,0.075388
C,0.075388
A,0.077002
C,0.077002
A,0.076487
C,0.076487
A,0.075926
C,0.075926
A,0.076227
C,0.076227
A,0.079495
C,0.079495
A,0.076547
C,0.076547
A,0.076383
C,0.076383
A,0.078265
C,0.078265
A,0.083373
C,0.083373
A,0.073295
C,0.073295
A,0.074274
C,0.074274
A,0.075020
C,0.075020
A,0.078692
C,0.078692
A,0.074151
C,0.074151
A,0.068015
C,0.068015
A,0.062864
C,0.059455
A,0.070332
C,0.070332
A,0.072206
C,0.068708
A,0.071458
C,0.071458
A,0.072318
C,0.072318
A,0.072478
C,0.072478
A,0.068333
C,0.068333
A,0.075152
C,0.075152
A,0.066236
C,0.066236
A,0.078412
C,0.078412
A,0.075782
C,0.075782
A,0.070337
C,0.070337
A,0.072532
C,0.066896
A,0.081332
C,0.081332
A,0.071951
C,0.071951
A,0.078711
C,0.078711
A,0.073767
C,0.073767
A,0.079162
C,0.079162
A,0.089521
C,0.089521
A,0.070663
C,0.070663
A,0.079094
C,0.079094
A,0.088534
C,0.088534
A,0.075163
C,0.075163
A,0.076371
C,0.076371
A,0.072334
C,0.072334
A,0.091797
C,0.091797
A,0.089199
C,0.089199
A,0.094229
C,0.094229
A,0.091484
C,0.091484
A,0.093847
C,0.093847
A,0.094312
C,0.094312
A,0.093598
C,0.093389
A,0.093954
C,0.093954
A,0.094772
C,0.093622
A,0.086782
C,0.086782
A,0.091645
C,0.091645
A,0.092088
C,0.092088
A,0.025319
C,0.025319
A,0.074423
C,0.074423
